"RelPath","FullName","Extension","SizeBytes","LastWriteTime","TopLevel","SHA256","Category","CategoryLabel","EvidenceType","Model","Date","TestType","FailureMode","FailureExplanation","Description","Relevance","ExtractPath","FullIncludePath","Notes","Status"
"MUST_Review\Expanded_Ordinal_Toolkit.md","C:\Users\Moses\OpComp\MUST_Review\Expanded_Ordinal_Toolkit.md",".md","47679","2025-08-18 01:27:55","Expanded_Ordinal_Toolkit.md","C7F256CD4459BB896F8161FE6EB4903B2D62FFD4AE7A8CCCD134D31BD9F47289","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Expanded_Ordinal_Toolkit__summary__001.md","","","complete"
"MUST_Review\EXPERT_CONSULTATION_PACKAGE.md","C:\Users\Moses\OpComp\MUST_Review\EXPERT_CONSULTATION_PACKAGE.md",".md","16905","2025-08-18 01:27:54","EXPERT_CONSULTATION_PACKAGE.md","48B9B5C0AF2BB5051F12D6CCEBF3B8260524DC15BE62C29838BAA186A9B6BA39","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__EXPERT_CONSULTATION_PACKAGE__summary__001.md","","","complete"
"MUST_Review\Extracted_candidate_identifiers.csv","C:\Users\Moses\OpComp\MUST_Review\Extracted_candidate_identifiers.csv",".csv","6601","2025-08-19 09:23:34","Extracted_candidate_identifiers.csv","A4AAA5FDCFF60F64D1D7C2DDF4B04696F52F9364894B3FB8D34D621E5B5993E7","4","misc","log","","","","","Duplicate of FRV2-0351.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Extracted_candidate_identifiers__summary__001.md","","Duplicate of FRV2-0351.","duplicate"
"MUST_Review\EXTRACTED_ISSUES_FROM_ASSESSMENTS.md","C:\Users\Moses\OpComp\MUST_Review\EXTRACTED_ISSUES_FROM_ASSESSMENTS.md",".md","2957","2025-08-21 00:03:46","EXTRACTED_ISSUES_FROM_ASSESSMENTS.md","BB5275A57E60BAEFB67D54D88FC20182D5BDFACF72BD042727912AC63721E3BE","3","failed_attempts","analysis","","","","proof_obligation_stuck","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__EXTRACTED_ISSUES_FROM_ASSESSMENTS__summary__001.md","","","complete"
"MUST_Review\EXTRACTED_ISSUES_REPORT.md","C:\Users\Moses\OpComp\MUST_Review\EXTRACTED_ISSUES_REPORT.md",".md","19338","2025-08-19 20:54:53","EXTRACTED_ISSUES_REPORT.md","FCDFCD8D75C47B7C784442B5B528771907A9F85293623F159A64479192DEB43F","3","failed_attempts","report","","","","proof_obligation_stuck; nonconvergence","Duplicate of FRV2-0352.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__EXTRACTED_ISSUES_REPORT__summary__001.md","","Duplicate of FRV2-0352.","duplicate"
"MUST_Review\fails copy.md","C:\Users\Moses\OpComp\MUST_Review\fails copy.md",".md","5942","2025-08-18 07:39:47","fails copy.md","08DEF1F5BB775090695C61060645F8B79C40982E546001BAF26F55B7503B21DF","3","failed_attempts","analysis","","2025-08-14","postmortem","nondecreasing_measure; invalid_rewrite; proof_obligation_stuck","Duplicate of FRV2-0235.","Duplicate content.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__fails__analysis__001.md","","Duplicate of FRV2-0235.","duplicate"
"MUST_Review\fails.md","C:\Users\Moses\OpComp\MUST_Review\fails.md",".md","5942","2025-08-18 01:27:55","fails.md","08DEF1F5BB775090695C61060645F8B79C40982E546001BAF26F55B7503B21DF","3","failed_attempts","analysis","","2025-08-14","postmortem","nondecreasing_measure; invalid_rewrite; proof_obligation_stuck","Duplicate of FRV2-0235.","Duplicate content.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__fails__analysis__001.md","","Duplicate of FRV2-0235.","duplicate"
"MUST_Review\fails_2.md","C:\Users\Moses\OpComp\MUST_Review\fails_2.md",".md","10651","2025-08-18 07:39:47","fails_2.md","988DE49D3CA60F77EA430293B67727A0941D825C77A36046B8256D86FF19FB23","3","failed_attempts","analysis","","","postmortem","nondecreasing_measure; unsupported_inference","Duplicate of FRV2-0236.","Duplicate content.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__fails_2__analysis__001.md","","Duplicate of FRV2-0236.","duplicate"
"MUST_Review\fails_3.md","C:\Users\Moses\OpComp\MUST_Review\fails_3.md",".md","10954","2025-08-18 07:39:47","fails_3.md","FD43A54BE062CEE146E68A4EFA8737DE5C5C0DEF835EED23301D2110124CFB75","3","failed_attempts","analysis","","","postmortem","nondecreasing_measure; invalid_rewrite; proof_obligation_stuck","Duplicate of FRV2-0237.","Duplicate content.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__fails_3__analysis__001.md","","Duplicate of FRV2-0237.","duplicate"
"MUST_Review\fails_central copy 2.md","C:\Users\Moses\OpComp\MUST_Review\fails_central copy 2.md",".md","7517","2025-08-18 19:26:13","fails_central copy 2.md","4D2F02E085E5EA05E4E174D84FAE40915695F7E41DFC9676DC80DFB7D26E2BA6","3","failed_attempts","report","","","failure_catalog","unsupported_inference; nonconvergence; proof_obligation_stuck","Duplicate of FRV2-0408.","Duplicate content.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__fails_central__report__001.md","","Duplicate of FRV2-0408.","duplicate"
"MUST_Review\fails_central copy.md","C:\Users\Moses\OpComp\MUST_Review\fails_central copy.md",".md","7517","2025-12-10 10:16:57","fails_central copy.md","4D2F02E085E5EA05E4E174D84FAE40915695F7E41DFC9676DC80DFB7D26E2BA6","3","failed_attempts","report","","","failure_catalog","unsupported_inference; nonconvergence; proof_obligation_stuck","Duplicate of FRV2-0408.","Duplicate content.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__fails_central__report__001.md","","Duplicate of FRV2-0408.","duplicate"
"MUST_Review\fails_central.md","C:\Users\Moses\OpComp\MUST_Review\fails_central.md",".md","7517","2025-08-18 07:39:47","fails_central.md","4D2F02E085E5EA05E4E174D84FAE40915695F7E41DFC9676DC80DFB7D26E2BA6","3","failed_attempts","report","","","failure_catalog","unsupported_inference; nonconvergence; proof_obligation_stuck","Duplicate of FRV2-0408.","Duplicate content.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__fails_central__report__001.md","","Duplicate of FRV2-0408.","duplicate"
"MUST_Review\FailureReenactments.md","C:\Users\Moses\OpComp\MUST_Review\FailureReenactments.md",".md","2590","2025-09-01 21:32:15","FailureReenactments.md","5E298D6D52AF4D395B4C78CEE692D7599D6560A2F924204687EDC62359714497","3","failed_attempts","analysis","","","","unsupported_inference","Duplicate of FRV2-0354.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__FailureReenactments__summary__001.md","","Duplicate of FRV2-0354.","duplicate"
"MUST_Review\FALSE_ASSUMPTIONS_LEDGER.md","C:\Users\Moses\OpComp\MUST_Review\FALSE_ASSUMPTIONS_LEDGER.md",".md","1503","2025-08-19 03:17:16","FALSE_ASSUMPTIONS_LEDGER.md","6B8A8A1FECEDB47AB4A2EA8E328F7ADBADE11DDD8E037C1B930647DA55926A1E","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__FALSE_ASSUMPTIONS_LEDGER__summary__001.md","","","complete"
"MUST_Review\flaws.txt","C:\Users\Moses\OpComp\MUST_Review\flaws.txt",".txt","634951","2025-10-14 15:19:48","flaws.txt","704860FB8882D57CAA821F23AFF6EADA479449324483655E9BF86A6DBEE203A1","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__flaws__summary__001.md","","","complete"
"MUST_Review\for_claude copy.md","C:\Users\Moses\OpComp\MUST_Review\for_claude copy.md",".md","8593","2025-08-18 01:27:54","for_claude copy.md","E584CED948532E69E8DCF2CB19936CFE50F1F4CA73B0B4BE28CDF9FE77100B14","5","misc","guidance","Claude","","fix_script","unsupported_inference","Duplicate of FRV2-0198.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__for_claude__summary__001.md","","Duplicate of FRV2-0198.","duplicate"
"MUST_Review\Gemini-Suggestion.md","C:\Users\Moses\OpComp\MUST_Review\Gemini-Suggestion.md",".md","9399","2025-12-07 22:26:47","Gemini-Suggestion.md","9C51048499EBEB9B9AABC73D26634CF2D2E01E4B6A35931FD5B9AA47C30AF08A","3","failed_attempts","analysis","","","","constraint_violation; proof_obligation_stuck","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Gemini_Suggestion__summary__001.md","","","complete"
"MUST_Review\gemini.md","C:\Users\Moses\OpComp\MUST_Review\gemini.md",".md","15196","2025-08-18 01:27:54","gemini.md","7741C3F292BDCE3B8CC01C920A9E88A8B8C0F05006C2CFC356AE5D3878BB0BAF","4","misc","guidance","gemini","","publication_plan","","Duplicate of FRV2-0409.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__gemini__guidance__001.md","","Duplicate of FRV2-0409.","duplicate"
"MUST_Review\GPT-5.1-Params_1 copy.md","C:\Users\Moses\OpComp\MUST_Review\GPT-5.1-Params_1 copy.md",".md","16276","2025-11-27 10:53:11","GPT-5.1-Params_1 copy.md","12815167A749CA76E51166E150108F340D7DED68C247EC1A8974C9129D219BDD","5","misc","analysis","GPT-5.1","2025-12-09","config_advice","unsupported_inference","Duplicate of FRV2-0215.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__GPT-5.1-Params_1__analysis__001.md","","Duplicate of FRV2-0215.","duplicate"
"MUST_Review\GPT-5.1-Params_1.md","C:\Users\Moses\OpComp\MUST_Review\GPT-5.1-Params_1.md",".md","16276","2025-11-27 10:53:11","GPT-5.1-Params_1.md","12815167A749CA76E51166E150108F340D7DED68C247EC1A8974C9129D219BDD","5","misc","analysis","GPT-5.1","2025-12-09","config_advice","unsupported_inference","Duplicate of FRV2-0215.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__GPT-5.1-Params_1__analysis__001.md","","Duplicate of FRV2-0215.","duplicate"
"MUST_Review\GPT-5.1-Params_2 copy.md","C:\Users\Moses\OpComp\MUST_Review\GPT-5.1-Params_2 copy.md",".md","32209","2025-11-27 12:00:44","GPT-5.1-Params_2 copy.md","9CCBB1C74C78B901AD9CAD048C5EAB9B2AD3193188D36CE1DF4E0F1D889A36D1","5","misc","analysis","GPT-5.1","2025-12-09","config_advice","unsupported_inference","Duplicate of FRV2-0216.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__GPT-5.1-Params_2__analysis__001.md","","Duplicate of FRV2-0216.","duplicate"
"MUST_Review\GPT-5.1-Params_2.md","C:\Users\Moses\OpComp\MUST_Review\GPT-5.1-Params_2.md",".md","32209","2025-11-27 12:00:44","GPT-5.1-Params_2.md","9CCBB1C74C78B901AD9CAD048C5EAB9B2AD3193188D36CE1DF4E0F1D889A36D1","5","misc","analysis","GPT-5.1","2025-12-09","config_advice","unsupported_inference","Duplicate of FRV2-0216.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__GPT-5.1-Params_2__analysis__001.md","","Duplicate of FRV2-0216.","duplicate"
"MUST_Review\GPT-5.2-27-1-2026.md","C:\Users\Moses\OpComp\MUST_Review\GPT-5.2-27-1-2026.md",".md","9022","2026-01-27 21:07:51","GPT-5.2-27-1-2026.md","12C3F7F790D5C9C1F0BAF54C80128E3DA4B287BEC871D09956F5CD6BD1B21B15","4","misc","analysis","","","","","Reference or planning document; not a proof artifact.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__GPT_5_2_27_1_2026__summary__001.md","","","complete"
"MUST_Review\GPT5_CONSOLIDATION_BRIEFING.md","C:\Users\Moses\OpComp\MUST_Review\GPT5_CONSOLIDATION_BRIEFING.md",".md","9091","2025-08-18 01:27:54","GPT5_CONSOLIDATION_BRIEFING.md","6DAD1EA43147B1E42AB5182F0FF478617BB1885C66439122A4BF464F6F558640","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__GPT5_CONSOLIDATION_BRIEFING__summary__001.md","","","complete"
"MUST_Review\Hybrid_Termination copy 2.md","C:\Users\Moses\OpComp\MUST_Review\Hybrid_Termination copy 2.md",".md","2721","2025-08-18 19:40:34","Hybrid_Termination copy 2.md","0E11C233BFD80969B473577B77DE82D252C055015736892EA6CBDF40D0A2330F","3","failed_attempts","analysis","","","hybrid_measure","nonconvergence","Duplicate of FRV2-0411.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Hybrid_Termination__analysis__001.md","","Duplicate of FRV2-0411.","duplicate"
"MUST_Review\Hybrid_Termination copy.md","C:\Users\Moses\OpComp\MUST_Review\Hybrid_Termination copy.md",".md","2721","2025-08-18 19:40:34","Hybrid_Termination copy.md","0E11C233BFD80969B473577B77DE82D252C055015736892EA6CBDF40D0A2330F","3","failed_attempts","analysis","","","hybrid_measure","nonconvergence","Duplicate of FRV2-0411.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Hybrid_Termination__analysis__001.md","","Duplicate of FRV2-0411.","duplicate"
"MUST_Review\Hybrid_Termination.md","C:\Users\Moses\OpComp\MUST_Review\Hybrid_Termination.md",".md","1029","2025-08-18 21:03:25","Hybrid_Termination.md","5698103894EB694B70446BAFD3D855246472F2D0604D3F45227AFD4B8194465F","4","misc","analysis","","","","","Reference or planning document; not a proof artifact.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Hybrid_Termination__summary__001.md","","","complete"
"MUST_Review\important-claude-repo-config-chat.txt","C:\Users\Moses\OpComp\MUST_Review\important-claude-repo-config-chat.txt",".txt","34108","2025-10-22 06:18:28","important-claude-repo-config-chat.txt","694DE44184B6CF73D6A88265217925A2C87B13BCF11F6105EB31965C8B2F1A58","1","transcripts","transcript","","","","unsupported_inference","Chat transcript documenting model behavior.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\01_transcripts\2026-01-29__important_claude_repo_config_chat__summary__001.md","","","complete"
"MUST_Review\INDEX copy.md","C:\Users\Moses\OpComp\MUST_Review\INDEX copy.md",".md","454","2025-08-18 19:23:28","INDEX copy.md","99763537187AA4300DC884E4751497523B631E16F792CEB566334F04D18E98CC","4","misc","index","","","","","Duplicate of FRV2-0412.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__INDEX__index__001.md","","Duplicate of FRV2-0412.","duplicate"
"MUST_Review\INDEX.md","C:\Users\Moses\OpComp\MUST_Review\INDEX.md",".md","792","2025-08-18 02:00:10","INDEX.md","576709540EE1170D132EED4CB82543C8928DA2D5198B920A307ADE0A494C384E","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__INDEX__summary__001.md","","","complete"
"MUST_Review\kernel_analysis copy 2.md","C:\Users\Moses\OpComp\MUST_Review\kernel_analysis copy 2.md",".md","81434","2025-08-18 01:27:54","kernel_analysis copy 2.md","06D45E825EBDE4BC3DA2DA0FE7F4DF40111DA6B9BDF74B4C9B7BE753975A208E","5","misc","analysis","","","","","Duplicate of FRV2-0070.","Duplicate content.","Medium","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__kernel_analysis__analysis__002.md","","Duplicate of FRV2-0070.","duplicate"
"MUST_Review\kernel_analysis copy.md","C:\Users\Moses\OpComp\MUST_Review\kernel_analysis copy.md",".md","81434","2025-08-18 01:27:54","kernel_analysis copy.md","06D45E825EBDE4BC3DA2DA0FE7F4DF40111DA6B9BDF74B4C9B7BE753975A208E","5","misc","analysis","","","","","Duplicate of FRV2-0070.","Duplicate content.","Medium","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__kernel_analysis__analysis__002.md","","Duplicate of FRV2-0070.","duplicate"
"MUST_Review\kernel_analysis.md","C:\Users\Moses\OpComp\MUST_Review\kernel_analysis.md",".md","81434","2025-08-18 01:27:54","kernel_analysis.md","06D45E825EBDE4BC3DA2DA0FE7F4DF40111DA6B9BDF74B4C9B7BE753975A208E","5","misc","analysis","","","","","Duplicate of FRV2-0070.","Duplicate content.","Medium","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__kernel_analysis__analysis__002.md","","Duplicate of FRV2-0070.","duplicate"
"MUST_Review\Kernel_Documentation.md","C:\Users\Moses\OpComp\MUST_Review\Kernel_Documentation.md",".md","1685","2025-08-18 01:27:54","Kernel_Documentation.md","DD00EB73B4179B3839D4644111674B6570A24C15866886A20DA324B76FD85C8E","5","misc","documentation","","2025-08-05","kernel_overview","","Duplicate of FRV2-0250.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Kernel_Documentation__summary__001.md","","Duplicate of FRV2-0250.","duplicate"
"MUST_Review\ko6_guide.md","C:\Users\Moses\OpComp\MUST_Review\ko6_guide.md",".md","39380","2025-08-18 01:27:54","ko6_guide.md","55A6C1364B1DAE616E723CFF0AD8CBE1BAEE6AB7769A704D62CBCBCBA9CF0A0A","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__ko6_guide__summary__001.md","","","complete"
"MUST_Review\KO7_ANALYSIS_INDEX.md","C:\Users\Moses\OpComp\MUST_Review\KO7_ANALYSIS_INDEX.md",".md","3220","2025-10-23 03:13:01","KO7_ANALYSIS_INDEX.md","49DF9ECF34098622FEED3B05B9B058C1FC9619E649115232A28E6B6EE6CD46D1","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__KO7_ANALYSIS_INDEX__summary__001.md","","","complete"
"MUST_Review\KO7_ANALYSIS_INDEX copy.md","C:\Users\Moses\OpComp\MUST_Review\KO7_ANALYSIS_INDEX copy.md",".md","3220","2025-10-23 03:13:01","KO7_ANALYSIS_INDEX copy.md","49DF9ECF34098622FEED3B05B9B058C1FC9619E649115232A28E6B6EE6CD46D1","3","failed_attempts","analysis","","","","constraint_violation","Duplicate of FRV2-0558.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__KO7_ANALYSIS_INDEX__summary__001.md","","Duplicate of FRV2-0558.","duplicate"
